"year","filename","port","category","species","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
2009,"07A_Monthly_landings_Seaside-Gearhart.pdf","Gearhart-Seaside","Other invertebrates:","Salmon, Chinook","0","0","0","0","33","37","200","296","0","0","0","0","566"
2009,"07A_Monthly_landings_Seaside-Gearhart.pdf","Gearhart-Seaside","Other invertebrates:","Salmon, coho","0","0","0","0","0","0","3562","2512","0","0","0","0","6074"
2009,"07A_Monthly_landings_Seaside-Gearhart.pdf","Gearhart-Seaside","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","1017","0","1035","0","0","0","2052"
2009,"07A_Monthly_landings_Seaside-Gearhart.pdf","Gearhart-Seaside","Crustaceans:","Crab, Dungeness (ocean)","0","0","0","0","150","254","0","0","0","0","0","1157","1561"
2009,"07A_Monthly_landings_Seaside-Gearhart.pdf","Gearhart-Seaside","Mollusks:","Clam, razor","4233","6156","12386","25131","18190","10333","2545","0","0","524","540","1688","81726"
2009,"07B_Monthly_landings_Cannon_Beach.pdf","Cannon Beach","Fish:","Lingcod","0","0","0","0","0","0","0","346","0","0","0","0","346"
2009,"07B_Monthly_landings_Cannon_Beach.pdf","Cannon Beach","Fish:","Salmon, Chinook","0","0","0","0","0","162","0","9","0","0","0","0","171"
2009,"07B_Monthly_landings_Cannon_Beach.pdf","Cannon Beach","Fish:","Salmon, coho","0","0","0","0","0","0","0","23","0","0","0","0","23"
2009,"07B_Monthly_landings_Cannon_Beach.pdf","Cannon Beach","Fish:","Total","0","0","0","0","0","162","0","378","0","0","0","0","540"
2009,"08_Monthly_landings_Nehalem_Bay.pdf","Nehalem Bay","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","0","277","0","0","277"
2009,"08_Monthly_landings_Nehalem_Bay.pdf","Nehalem Bay","Crustaceans:","Crab, Dungeness (ocean)","0","0","0","0","0","109","1105","568","0","0","0","0","1782"
2009,"08_Monthly_landings_Nehalem_Bay.pdf","Nehalem Bay","Crustaceans:","Total","0","0","0","0","0","109","1105","568","0","277","0","0","2059"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Cabezon","423","216","168","880","375","570","645","591","853","259","0","0","4980"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Flounder, arrowtooth","0","0","0","0","0","0","0","0","0","7629","0","0","7629"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Flounder, starry","0","0","0","0","0","361","0","0","0","0","0","0","361"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Greenling, unspecified","10","10","9","40","60","32","53","19","29","18","0","0","280"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Hagfish, unspecified","0","0","0","1818","5387","0","0","0","0","0","0","0","7205"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Halibut, Pacific","0","0","0","0","0","0","0","0","41","0","0","0","41"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Irish lord, red","0","0","0","0","4","0","4","5","4","4","0","0","21"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Yellowtail","0","0","0","0","0","0","10","0","0","0","0","0","10"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Lingcod","0","0","0","9","430","330","253","164","103","524","0","0","1813"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Pacific ocean perch","0","0","0","0","0","0","0","0","0","20","0","0","20"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, black","373","220","639","2930","3472","3368","3929","2870","2020","977","0","0","20798"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, blue","0","0","10","4","0","5","4","0","77","66","0","0","166"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, canary","0","0","0","10","2","0","0","0","0","0","0","0","12"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, china","0","0","0","0","9","7","6","2","3","0","0","0","27"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, copper","2","5","4","6","7","8","9","12","8","4","0","0","65"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, quillback","0","0","7","6","23","53","8","10","4","6","0","0","117"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, tiger","0","0","0","2","0","14","0","0","3","0","0","0","19"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, vermillion","0","0","0","6","6","6","0","0","0","4","0","0","22"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, yelloweye","0","0","0","3","0","0","0","0","0","0","0","0","3"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, yellowtail","2","0","0","7","7","8","30","9","52","42","0","0","157"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, shelf","0","0","0","0","0","1","0","0","0","0","0","0","1"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Rockfish, slope","0","0","0","0","0","0","0","0","0","194","0","0","194"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Thornyhead, shortspine","0","0","0","0","0","0","0","0","0","3062","0","0","3062"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sablefish","0","0","0","0","1528","144","0","0","0","4582","0","1676","7930"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Salmon, Chinook","0","0","0","0","106","1287","753","381","1520","649","0","0","4696"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Salmon, coho","0","0","0","0","0","0","11141","9116","28395","0","0","0","48652"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Salmon, pink","0","0","0","0","0","0","5","11","0","0","0","0","16"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sanddab, Pacific","0","0","0","935","0","1051","0","0","0","0","0","0","1986"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sculpin, buffalo","0","0","0","0","0","0","1","0","0","0","0","0","1"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Skates and rays","0","0","0","1208","24","0","0","0","0","380","0","0","1612"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sole, dover","0","0","0","142","0","306","0","0","0","15669","0","0","16117"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sole, english","0","0","0","1375","0","2708","0","0","0","0","0","0","4083"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sole, petrale","0","0","0","4928","0","3497","0","0","0","24","0","0","8449"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sole, rex","0","0","0","593","0","769","0","0","0","331","0","0","1693"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Sole, sand","0","0","0","17","0","10765","0","0","0","0","0","0","10782"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Tuna, albacore","0","0","0","0","0","0","70548","112698","31000","791","0","0","215037"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Wolfeel","0","0","0","17","0","21","0","0","0","0","0","0","38"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","0","343","0","0","343"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Crab, Dungeness (ocean)","133314","63773","44674","27095","26442","17253","8184","8975","0","0","755","668345","998810"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Shrimp, ghost","62","216","319","498","1390","3809","5862","4918","739","1090","664","397","19964"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Shrimp, mud","0","0","0","0","0","7","0","0","0","0","0","10","17"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Shrimp, pink","0","0","0","0","0","5140","0","0","0","0","0","0","5140"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Shrimp, spot","0","0","0","0","0","0","0","0","0","64","0","0","64"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Clam, butter","0","0","877","39","1065","45","4170","3641","5349","9349","1337","403","26295"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Clam, cockle","400","15637","19557","23959","13751","16091","22584","11708","2753","2162","1441","3956","133999"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Clam, gaper","0","0","0","3","60","5","200","962","2148","1129","129","24","4660"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Clam, razor","0","0","0","0","0","23","0","0","0","0","0","0","23"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Crustaceans:","Squid, other species","0","0","0","0","0","0","0","0","0","250","0","0","250"
2009,"09_Monthly_landings_Garibaldi.pdf","Garibaldi","Other invertebrates:","Sea urchin, red","0","2850","0","2170","0","0","0","0","0","0","0","1100","6120"
2009,"10_Monthly_landings_Netarts_Bay.pdf","Netarts Bay","Other invertebrates:","Check","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Cabezon","0","0","0","29","56","17","7","24","25","25","0","0","183"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Greenling, unspecified","0","0","0","20","19","7","2","14","2","6","1","0","71"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Lingcod","0","0","0","0","2657","1293","1258","808","803","2335","426","0","9580"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, black","215","381","418","4085","5263","6282","6213","6033","4226","575","39","0","33730"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, blue","0","9","37","48","12","35","35","56","392","101","0","0","725"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, china","0","0","0","0","7","3","0","2","0","0","0","0","12"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, copper","0","0","0","1","17","3","4","6","0","0","0","0","31"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, quillback","0","0","8","0","2","4","10","4","28","43","6","0","105"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, tiger","0","0","0","0","0","0","0","3","0","0","0","0","3"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, vermillion","0","0","3","6","23","0","15","4","0","12","8","0","71"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Rockfish, yellowtail","0","1","34","8","20","19","71","35","34","48","4","0","274"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Salmon, coho","0","0","0","0","0","0","0","0","1224","0","0","0","1224"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","5175","3757","921","0","0","0","9853"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","0","23","0","0","23"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Crustaceans:","Crab, Dungeness (ocean)","514","284","630","534","1252","1273","1001","1786","0","0","0","0","7274"
2009,"11_Monthly_landings_Pacific_City.pdf","Pacific City","Crustaceans:","Shrimp, ghost","470","210","350","355","220","0","0","0","0","0","0","0","1605"
2009,"11A_Monthly_landings_Salmon_River.pdf","Salmon River","Crustaceans:","Check","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2009,"12_Monthly_landings_Siletz_Bay.pdf","Siletz Bay","Crustaceans:","Check","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Cabezon","7","0","0","0","30","18","7","7","0","6","0","0","75"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Greenling, unspecified","0","0","0","0","10","1","7","2","3","8","0","0","31"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Halibut, Pacific","0","0","0","0","0","39","0","0","0","0","0","0","39"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Lingcod","0","0","0","0","823","843","123","639","8","506","69","0","3011"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, black","30","0","0","279","1276","143","956","706","518","276","0","0","4184"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, blue","3","0","0","7","17","0","10","33","23","167","0","0","260"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, china","0","0","0","0","0","2","0","3","0","2","0","0","7"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, copper","0","0","0","0","0","3","0","0","0","0","0","0","3"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, quillback","0","0","0","0","0","7","2","2","0","23","11","0","45"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, tiger","0","0","0","0","0","0","0","1","0","0","4","0","5"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, vermillion","0","0","0","0","0","5","0","5","0","5","0","0","15"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, widow","2","0","0","0","0","0","0","0","0","0","0","0","2"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Rockfish, yellowtail","0","0","0","0","5","5","0","8","0","32","0","0","50"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Salmon, coho","0","0","0","0","0","0","0","0","1956","0","0","0","1956"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Tuna, albacore","0","0","0","0","0","0","3176","2145","1032","0","0","0","6353"
2009,"13_Monthly_landings_Depoe_Bay.pdf","Depoe Bay","Crustaceans:","Crab, Dungeness (ocean)","1333","596","445","818","346","784","692","833","0","0","0","5696","11543"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Cabezon","0","0","0","21","101","889","0","0","10","141","0","0","1162"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Cod, Pacific","0","0","0","0","0","16","556","170","0","0","0","0","742"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Flounder, arrowtooth","37728","71229","68403","55324","47713","29187","135092","52506","42707","89062","47929","20502","697382"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Flounder, starry","0","0","0","0","0","697","66","0","0","0","0","0","763"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Greenling, unspecified","0","0","0","0","0","21","0","4","10","4","0","0","39"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Grenadier, Pacific","0","0","0","0","6","296","0","0","77","0","957","0","1336"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Hagfish, unspecified","0","0","39835","51457","6685","0","0","0","11880","179240","12512","0","301609"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Halibut, Pacific","10","0","0","0","0","54305","61039","0","0","0","0","0","115354"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Herring, Pacific","0","0","0","31","91","5","0","0","0","0","0","0","127"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Yellowtail","0","0","0","0","0","0","0","12","0","0","0","0","12"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Lamprey, Pacific","0","0","0","0","0","13","13","0","0","0","0","0","26"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Lingcod","298","1064","677","67","5836","10156","13781","4551","1686","3584","1357","186","43243"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Mackerel, jack","0","0","0","0","0","224","205","0","0","0","0","0","429"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Mackerel, Pacific","0","0","0","0","0","1","2","0","0","0","0","0","3"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Pacific ocean perch","1305","6286","3548","1364","4492","688","306","782","1038","2132","1656","2453","26050"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, black","525","252","476","1520","2237","2080","1258","1230","991","563","24","0","11156"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, blue","0","0","0","248","23","20","13","75","10","10","0","0","399"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, canary","0","0","0","0","10","810","1544","328","0","0","0","0","2692"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, china","0","0","0","0","2","83","0","0","2","0","0","0","87"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, copper","0","0","0","9","0","0","0","0","0","0","0","0","9"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, darkblotched","11378","5782","7882","2955","9856","1891","1995","3138","3208","5295","14989","7694","76063"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, quillback","0","0","0","0","0","0","0","0","0","12","0","0","12"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, vermillion","0","0","0","0","0","0","0","0","0","42","0","0","42"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, widow","38","55","44","8","20","36590","26125","74","0","0","0","164","63118"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, yelloweye","0","0","0","0","0","14","51","17","0","0","0","0","82"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, yellowtail","0","0","0","0","3","3333","774","415","0","0","0","0","4525"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, shelf","0","3","6","0","155","494","1794","2133","43","153","23","0","4804"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Rockfish, slope","1635","1883","5238","7669","9511","10184","5021","6006","18522","8497","8116","7117","89399"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Thornyhead, other species","0","0","0","0","0","7","0","0","0","0","0","0","7"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Thornyhead, longspine","30086","46402","16659","35888","48944","28379","17398","7888","10415","27325","44673","11778","325835"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Thornyhead, shortspine","41720","59348","44061","82593","90082","47241","28578","40885","59535","67852","61128","62230","685253"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sablefish","110527","81542","103459","285224","361345","350164","289956","293531","200807","221343","110883","132336","2541117"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Salmon, Chinook","0","0","0","0","0","510","112","0","0","0","0","0","622"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Salmon, coho","0","0","0","0","0","77","33","0","37772","483","0","0","38365"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Salmon, pink","0","0","0","0","0","5","0","0","64","0","0","0","69"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sanddab, Pacific","0","0","0","0","942","944","20","1189","0","0","0","0","3095"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sardine, Pacific","0","0","0","0","0","13","1749","0","0","0","0","0","1762"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shad, american","0","0","0","0","0","254","126","0","0","0","0","0","380"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shark, Pacific sleeper","0","0","0","0","0","9","0","0","0","0","0","0","9"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shark, spiny dogfish","6","0","16","0","0","3715","305","0","0","0","0","0","4042"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shark, other species","0","0","0","0","0","523","204","0","0","0","0","0","727"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Skates and rays","44003","90262","84514","56385","58098","126882","97871","70019","30648","38556","27944","20917","746099"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Skilfish","0","0","0","0","0","0","0","70","0","0","0","0","70"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, curlfin (turbot)","0","0","0","0","0","75","29","6","0","0","0","0","110"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, dover","204859","342025","450563","520937","291919","182636","274573","261444","201148","289871","306530","258943","3585448"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, english","2948","6754","3585","180","1692","4845","30681","25885","4","4","37","61","76676"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, petrale","125705","148033","49018","1124","8190","64874","95567","51384","0","224","7740","11496","563355"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, rex","8287","10865","6884","7578","9724","8246","11631","17376","12542","15011","8870","7695","124709"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, rock","0","0","0","0","0","307","751","124","0","0","0","0","1182"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, sand","0","0","0","0","0","84","56","0","0","0","0","0","140"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Sole, slender","0","0","0","0","0","7","9","0","0","0","0","0","16"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Surfperch, unspecified","0","0","0","0","0","0","0","0","0","0","10","0","10"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Tuna, bluefin","0","0","0","0","0","0","11","0","0","0","0","0","11"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Tuna, albacore","0","0","0","0","0","26958","2146179","1847255","854739","191588","0","0","5066719"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Whiting, Pacific (hake)","0","0","0","0","0","19261359","9294278","0","0","0","0","0","28555637"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Wolfeel","0","0","0","20","20","0","0","0","0","0","0","0","40"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","193","531","63","19","806"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Crab, Dungeness (ocean)","792475","225593","142926","73521","72185","29621","18406","12309","0","1036","483","5199886","6568441"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Crab, rock","27","80","25","120","0","60","229","886","881","662","541","154","3665"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shrimp, ghost","0","0","0","0","0","0","0","0","0","0","0","32","32"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shrimp, pink","0","0","0","10686","1240027","1278762","1028976","1508607","1129459","419290","0","0","6615807"
2009,"14_Monthly_landings_Newport.pdf","Newport","Crustaceans:","Shrimp, spot","0","0","0","0","0","0","40","52","0","0","0","0","92"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Clam, butter","0","0","0","0","0","0","37","18","0","0","0","0","55"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Clam, cockle","0","0","0","0","0","0","183","276","0","0","0","545","1004"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Clam, gaper","0","0","0","0","0","0","0","74","0","0","0","0","74"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Clam, native littleneck","0","0","0","0","0","0","23","0","0","0","0","0","23"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Mussels, ocean","0","0","0","270","0","0","0","0","0","275","0","0","545"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Octopus","140","0","80","70","95","72","0","15","0","0","0","0","472"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Squid, market","0","0","0","0","0","9","0","0","0","0","0","0","9"
2009,"14_Monthly_landings_Newport.pdf","Newport","Mollusks:","Squid, other species","0","0","0","0","0","1410","13","0","21113","44226","6894","905","74561"
2009,"14_Monthly_landings_Newport.pdf","Newport","Other invertebrates:","Jellyfish","0","0","0","0","0","2","0","0","0","0","0","0","2"
2009,"14_Monthly_landings_Newport.pdf","Newport","Other invertebrates:","Sea anemone","0","0","0","0","0","20","2","0","0","0","0","0","22"
2009,"14_Monthly_landings_Newport.pdf","Newport","Other invertebrates:","Sea stars","0","0","0","0","0","12","5","41","32","91","32","0","213"
2009,"15_Monthly_landings_Walport.pdf","Waldport","Other invertebrates:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","805","5462","4905","100","11272"
2009,"15_Monthly_landings_Walport.pdf","Waldport","Other invertebrates:","Crab, Dungeness (ocean)","0","0","0","0","0","0","0","0","0","0","0","156","156"
2009,"15_Monthly_landings_Walport.pdf","Waldport","Other invertebrates:","Shrimp, ghost","385","537","515","537","346","800","627","357","1881","5252","3236","2519","16992"
2009,"15_Monthly_landings_Walport.pdf","Waldport","Mollusks:","Octopus","0","0","0","0","0","0","0","0","0","0","0","65","65"
2009,"15A_Monthly_landings_Yachats.pdf","Yachats","Mollusks:","Check","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2009,"16_Montly_landings_Florence.pdf","Florence","Mollusks:","Halibut, Pacific","0","0","0","0","0","3211","1036","0","0","0","0","0","4247"
2009,"16_Montly_landings_Florence.pdf","Florence","Mollusks:","Sablefish","0","0","0","0","0","523","304","0","0","0","0","0","827"
2009,"16_Montly_landings_Florence.pdf","Florence","Mollusks:","Salmon, coho","0","0","0","0","0","0","0","0","1120","0","0","0","1120"
2009,"16_Montly_landings_Florence.pdf","Florence","Mollusks:","Tuna, bluefin","0","0","0","0","0","0","0","0","18","0","0","0","18"
2009,"16_Montly_landings_Florence.pdf","Florence","Mollusks:","Tuna, albacore","0","0","0","0","0","0","7409","9136","7457","0","0","0","24002"
2009,"16_Montly_landings_Florence.pdf","Florence","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","65","0","0","0","65"
2009,"16_Montly_landings_Florence.pdf","Florence","Crustaceans:","Crab, Dungeness (ocean)","372","1087","695","1568","2397","1848","2462","1637","0","0","0","0","12066"
2009,"16_Montly_landings_Florence.pdf","Florence","Crustaceans:","Shrimp, ghost","14","28","80","64","76","720","88","32","14","16","0","0","1132"
