"year","filename","species","county","month","landings_lb","landings_kg","value_usd"
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clackamas","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clackamas","May",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clackamas","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clackamas","October",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clackamas","September",448,203.209407739196,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","April",16,7.25747884782842,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","August",1052,477.179234244719,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","July",1055,478.540011528687,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","June",1129,512.105851199893,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","May",199,90.264893169866,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","October",4942,2241.653779123,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Clatsop","September",3530,1601.18127080215,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","April",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","August",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","July",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","June",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","May",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","October",5828,2643.5366703215,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Columbia","September",2154,977.038089888901,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","April",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","August",161,73.0283809062735,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","July",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","June",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","May",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","October",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Coos","September",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","April",820,371.945790951207,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","August",15686,7115.05082543979,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","July",12087,5482.57167710638,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","June",11535,5232.1886568563,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","May",3717,1686.00305483614,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","October",844,382.832009222949,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Jefferson","September",9409,4267.8511549511,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","April",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","August",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","July",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","June",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","May",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","October",116,52.6167216467561,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Wasco","September",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","April",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","August",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","July",3315,1503.65889878445,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","June",4472,2028.46533796804,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","May",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","October",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Washington","September",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","April",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","August",4572,2073.82458076697,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","December",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","February",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","January",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","July",3938,1786.24698142177,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","June",993,450.417280993351,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","March",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","May",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","November",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","October",0,0,NA
2011,"63_Freshwater_species_harvested_by_month_by_county.pdf","Crayfish","Yamhill","September",4985,2261.15825352654,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","August",19630,8904.01936142949,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","July",18070,8196.41517376622,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","June",6100,2766.91381073459,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Brine shrimp","Lake","September",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","August",3429,1555.36843557523,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","July",1149,521.177699759678,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","June",220,99.7903341576408,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clackamas","September",1421,644.554840172762,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","August",1517,688.099713259732,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","July",1161,526.62080889555,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","June",479,217.270773006863,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","October",3290,1492.31908808472,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Clatsop","September",3728,1690.99257154402,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","August",427,193.683966751421,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","July",194,87.9969310299196,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","June",386,175.086677203861,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","October",5417,2457.11018241791,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Columbia","September",2125,963.883909477212,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","August",2543,1153.48554437673,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","July",1565,709.872149803218,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","June",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Crook","September",545,247.207873254156,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","August",4184,1897.83071870713,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","July",3038,1378.01379623142,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","June",2857,1295.91356676536,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","May",563,255.372536957963,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Jefferson","September",4059,1841.13166520847,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","August",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","July",147,66.6780869144236,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","June",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","October",110,49.8951670788204,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Multnomah","September",410,185.972895475603,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","August",229,103.872666009544,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","July",720,326.586548152279,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","June",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Tillamook","September",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","April",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","August",112,50.8023519347989,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","July",264,119.748400989169,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","June",1530,693.996414823593,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Washington","September",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","April",130,58.9670156386059,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","August",4230,1918.69597039464,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","December",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","February",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","January",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","July",9471,4295.97388548644,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","June",3455,1567.16183870295,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","March",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","May",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","November",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","October",0,0,NA
2012,"Table 63 - Crayfish pounds.pdf","Crayfish","Yamhill","September",1200,544.310913587132,NA
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","April",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","August",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","December",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","February",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","January",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","July",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","June",6500,2948.3507819303,6500
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","March",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","May",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","November",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","October",0,0,0
2013,"CRAYFISH_2013.pdf","Brine shrimp","Lake","September",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","August",5439,2467.08921583367,13616
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","July",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","June",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","May",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clackamas","September",2178,987.924308160644,5445
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","August",5406,2452.12066571003,12451
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","July",1468,665.873684288258,3397
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","June",457,207.291739591099,979
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","May",397,180.076193911743,885
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","October",3822,1733.63025977501,10029
2013,"CRAYFISH_2013.pdf","Crayfish","Clatsop","September",4548,2062.93836249523,9871
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","August",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","July",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","June",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","May",330,149.685501236461,660
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","October",5877,2665.76269929298,12438
2013,"CRAYFISH_2013.pdf","Crayfish","Columbia","September",3312,1502.29812150048,6985
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","August",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","July",2192,994.274602152494,6466
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","June",660,299.371002472922,1815
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","May",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Crook","September",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","April",1074,487.158267660483,2868
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","August",4731,2145.94577681727,12010
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","July",6461,2930.66067723871,16397
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","June",3478,1577.5944645467,8887
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","May",2595,1177.07235063217,7161
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Jefferson","September",3747,1699.61082767582,9425
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","August",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","July",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","June",129,58.5134232106166,323
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","May",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Multnomah","September",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","August",86,39.0089488070778,172
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","July",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","June",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","May",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Tillamook","September",0,0,0
